bairro_group,bairro,latitude,longitude,room_type,price,minimo_noites,numero_de_reviews,calculado_host_listings_count,distance_to_empire_state
Manhattan,Washington Heights,40.85083,-73.9287,Private room,39,4,48,2,12.368851512009433
Manhattan,Chelsea,40.7476,-73.99195,Entire home/apt,349,5,19,1,0.5428044102084394
Brooklyn,Williamsburg,40.71082,-73.95186,Entire home/apt,250,1,7,1,5.060283517605378
Manhattan,East Village,40.73165,-73.98715,Entire home/apt,290,7,90,1,1.8697161462740772
Brooklyn,Vinegar Hill,40.7044,-73.98153,Private room,85,1,83,3,4.91057154705688
Brooklyn,Bushwick,40.69349,-73.92211,Entire home/apt,170,2,1,1,8.127861979676448
Manhattan,Lower East Side,40.72012,-73.99092,Entire home/apt,146,11,50,1,3.1804313431350093
Queens,Astoria,40.77056,-73.92159,Entire home/apt,99,2,7,1,5.934097039558844
Brooklyn,Prospect Heights,40.68148,-73.96674,Entire home/apt,150,3,25,1,7.618018704952701
Brooklyn,Williamsburg,40.71122,-73.94893,Entire home/apt,240,2,87,1,5.167581844108829
Brooklyn,Williamsburg,40.7117,-73.96321,Entire home/apt,500,2,48,1,4.501405102664171
Queens,Sunnyside,40.7468,-73.92218,Private room,48,2,33,1,5.351541868289464
Brooklyn,Williamsburg,40.70791,-73.93396,Entire home/apt,129,1,21,1,6.268855702808553
Manhattan,Hell's Kitchen,40.76477,-73.98542,Entire home/apt,750,3,16,1,1.8217355119968377
Manhattan,SoHo,40.72511,-74.00016,Entire home/apt,180,5,9,1,2.8692008122537005
Queens,Long Island City,40.76844,-73.93819,Private room,70,3,1,1,4.577740229486546
Manhattan,Upper East Side,40.77565,-73.95086,Entire home/apt,150,2,0,1,4.216443976957695
Brooklyn,Park Slope,40.66891,-73.97987,Entire home/apt,240,1,1,1,8.862394411374073
Brooklyn,Park Slope,40.67505,-73.97795,Entire home/apt,100,5,10,1,8.191185199636692
Manhattan,East Village,40.73005,-73.98525,Entire home/apt,122,30,7,1,2.043474319142069
Manhattan,Upper East Side,40.76349,-73.95969,Entire home/apt,400,3,9,2,2.7556639506203355
Bronx,Allerton,40.86689,-73.85776,Private room,47,2,75,4,17.028964860493396
Brooklyn,Prospect Heights,40.67998,-73.96743,Entire home/apt,140,3,12,1,7.7696937986117405
Brooklyn,Crown Heights,40.67183,-73.95491,Entire home/apt,110,4,3,1,8.908872934976076
Brooklyn,Bedford-Stuyvesant,40.68571,-73.95792,Entire home/apt,175,3,1,2,7.359493506168133
Manhattan,Civic Center,40.71663,-74.00231,Entire home/apt,80,7,6,1,3.8075745066527094
Manhattan,Midtown,40.75812,-73.96171,Entire home/apt,150,2,4,1,2.286587583213282
Manhattan,Upper West Side,40.79037,-73.97195,Entire home/apt,200,4,4,1,4.811081759189916
Brooklyn,Sunset Park,40.66201,-73.99719,Private room,50,10,1,2,9.666861722118579
Manhattan,Upper East Side,40.77343,-73.95979,Private room,99,1,21,2,3.535043478395506
Manhattan,Harlem,40.82186,-73.95672,Private room,60,7,11,2,8.531435437509483
Manhattan,Greenwich Village,40.73232,-74.0002,Entire home/apt,225,1,39,1,2.1730341370917485
Manhattan,Washington Heights,40.85529,-73.9398,Entire home/apt,175,3,5,1,12.508399678426482
Brooklyn,Williamsburg,40.71409,-73.93979,Private room,60,7,16,1,5.433700087141772
Manhattan,Upper East Side,40.78284,-73.94825,Entire home/apt,255,2,1,1,4.960877060348476
Brooklyn,Williamsburg,40.71266,-73.94829,Private room,75,15,4,2,5.073387937212796
Brooklyn,Gowanus,40.68094,-73.98205,Entire home/apt,190,3,2,1,7.516018768652966
Brooklyn,Park Slope,40.67224,-73.97837,Entire home/apt,495,3,15,3,8.50043216553071
Brooklyn,Crown Heights,40.67432,-73.95949,Entire home/apt,98,5,11,1,8.536208929539699
Brooklyn,Williamsburg,40.71936,-73.96181,Private room,150,1,0,1,3.8054304473299028
Brooklyn,Williamsburg,40.71644,-73.95876,Entire home/apt,250,1,0,1,4.217567052322362
Manhattan,Harlem,40.80493,-73.95677,Entire home/apt,215,1,107,1,6.74524081557984
Brooklyn,Williamsburg,40.72154,-73.95449,Entire home/apt,200,5,7,1,3.9787207834571237
Brooklyn,Clinton Hill,40.68266,-73.96743,Entire home/apt,100,2,45,1,7.477455943202312
Brooklyn,Williamsburg,40.71204,-73.95628,Entire home/apt,200,30,0,1,4.74393297574418
Manhattan,Harlem,40.81525,-73.95279,Entire home/apt,200,6,0,1,7.938321917645121
Manhattan,Lower East Side,40.7212,-73.98893,Entire home/apt,110,1,1,1,3.0413982216739943
Manhattan,Harlem,40.81511,-73.94315,Entire home/apt,115,3,64,2,8.242577527396463
Manhattan,East Harlem,40.80278,-73.94001,Private room,75,1,3,1,7.169910042126992
Manhattan,West Village,40.73476,-74.001,Entire home/apt,289,1,7,1,1.9984514208668716
Manhattan,Upper East Side,40.76717,-73.95532,Private room,95,1,202,2,3.2989279166490344
Manhattan,Hell's Kitchen,40.76753,-73.98397,Entire home/apt,150,1,0,1,2.1333484289324827
Queens,Ridgewood,40.70706,-73.91437,Entire home/apt,225,7,0,1,7.569044226580986
Brooklyn,Fort Greene,40.6857,-73.97088,Entire home/apt,375,3,6,1,7.08982681723966
Staten Island,Eltingville,40.54268,-74.16254,Private room,56,1,145,1,27.345641331361097
Manhattan,Upper West Side,40.78478,-73.97668,Entire home/apt,225,15,15,1,4.1184002009041345
Manhattan,East Harlem,40.80409,-73.93988,Entire home/apt,70,7,1,1,7.299195189342598
Manhattan,Upper West Side,40.79098,-73.96745,Entire home/apt,264,30,6,10,4.980230190307825
Manhattan,Upper West Side,40.79219,-73.96862,Entire home/apt,199,30,11,10,5.079896231331084
Brooklyn,Park Slope,40.6705,-73.97954,Entire home/apt,149,2,19,3,8.687264155556571
Brooklyn,Red Hook,40.67851,-74.01591,Entire home/apt,142,1,169,2,8.190026554117129
Manhattan,East Harlem,40.80422,-73.93841,Entire home/apt,299,4,58,2,7.377559440899828
Brooklyn,Bedford-Stuyvesant,40.68887,-73.95013,Entire home/apt,50,3,15,1,7.271700995246854
Brooklyn,Bedford-Stuyvesant,40.68422,-73.95666,Entire home/apt,127,4,142,1,7.550681999508437
Brooklyn,Clinton Hill,40.68407,-73.96715,Entire home/apt,110,3,39,1,7.328883168926567
Manhattan,Lower East Side,40.71922,-73.98472,Private room,69,2,36,3,3.2496744809942464
Brooklyn,Bedford-Stuyvesant,40.68448,-73.95854,Entire home/apt,175,3,4,2,7.473320620224107
Manhattan,East Village,40.72402,-73.98771,Entire home/apt,179,5,72,1,2.7203184313734132
Brooklyn,Bushwick,40.69642,-73.93361,Entire home/apt,144,1,51,2,7.261351093001353
Manhattan,Nolita,40.72044,-73.99645,Entire home/apt,175,7,0,1,3.2447120181304276
Manhattan,Harlem,40.8079,-73.94887,Entire home/apt,150,1,1,1,7.310825621575148
Brooklyn,Williamsburg,40.71023,-73.95688,Entire home/apt,109,2,214,1,4.891736496322022
Manhattan,Upper East Side,40.77097,-73.94848,Entire home/apt,350,1,0,1,4.013280536628828
Brooklyn,Bay Ridge,40.63195,-74.0214,Entire home/apt,75,3,4,1,13.310946866590028
Manhattan,Harlem,40.82639,-73.94186,Entire home/apt,135,3,3,1,9.431429776433585
Queens,Maspeth,40.74064,-73.89956,Private room,39,30,0,18,7.307809219130255
Queens,Astoria,40.771,-73.92563,Private room,38,30,8,18,5.647672913767737
Manhattan,Morningside Heights,40.8081,-73.95647,Entire home/apt,146,3,91,2,7.084262095710115
Brooklyn,Williamsburg,40.71788,-73.96021,Entire home/apt,318,5,19,1,4.016690187004444
Manhattan,Kips Bay,40.74593,-73.97915,Entire home/apt,184,3,0,1,0.609902764860015
Brooklyn,Williamsburg,40.7139,-73.9353,Entire home/apt,140,2,133,2,5.723451737826556
Manhattan,Chelsea,40.74977,-73.99647,Private room,85,1,145,12,0.92902348665998
Manhattan,Harlem,40.80724,-73.94739,Entire home/apt,170,1,1,1,7.298537642186216
Queens,Ditmars Steinway,40.77902,-73.90768,Private room,100,2,2,1,7.401096836318907
Manhattan,Nolita,40.7208,-73.99436,Entire home/apt,350,4,8,1,3.160492108813961
Manhattan,Upper West Side,40.78273,-73.97319,Entire home/apt,199,3,25,1,3.9616325759985545
Brooklyn,Williamsburg,40.71119,-73.96703,Private room,77,6,17,1,4.429032265258247
Manhattan,Kips Bay,40.73877,-73.98171,Private room,80,1,2,1,1.1216740464925732
Bronx,Mott Haven,40.81049,-73.9043,Private room,79,2,11,1,9.732869655021368
Brooklyn,Bushwick,40.69601,-73.92236,Private room,550,3,5,1,7.904720503090987
Brooklyn,Brooklyn Heights,40.69088,-73.99416,Entire home/apt,155,5,7,1,6.444127482715935
Manhattan,Greenwich Village,40.73331,-73.9941,Entire home/apt,275,30,12,1,1.8268406485929791
Brooklyn,Williamsburg,40.71187,-73.93593,Entire home/apt,119,2,10,1,5.839287588312894
Brooklyn,Greenpoint,40.73689,-73.95488,Entire home/apt,85,20,5,1,2.8908031331566777
Manhattan,Harlem,40.82947,-73.95104,Private room,84,1,0,1,9.482378242511277
Manhattan,Harlem,40.82774,-73.9508,Private room,90,2,127,1,9.305667219347951
Brooklyn,Crown Heights,40.67619,-73.94389,Entire home/apt,135,5,53,1,8.775507687420387
Brooklyn,Williamsburg,40.71784,-73.95521,Entire home/apt,150,1,5,1,4.2601212170594644
Brooklyn,Flatbush,40.64246,-73.95443,Private room,38,3,76,3,12.08340689158022
Manhattan,Kips Bay,40.74318,-73.97858,Entire home/apt,87,30,4,52,0.830077109337671
Brooklyn,Kensington,40.6451,-73.97798,Entire home/apt,210,5,3,1,11.517623938337056
Manhattan,Inwood,40.86176,-73.93082,Private room,80,2,50,1,13.436095105158392
Brooklyn,Fort Greene,40.68902,-73.96976,Entire home/apt,250,3,20,1,6.744364731510874
Manhattan,Chelsea,40.74252,-73.9975,Entire home/apt,175,1,18,1,1.1983663916661458
Brooklyn,Clinton Hill,40.6825,-73.95888,Private room,65,1,52,2,7.675018623369358
Manhattan,East Village,40.73136,-73.98714,Entire home/apt,140,1,48,1,1.9018629302590502
Manhattan,Harlem,40.80297,-73.95132,Entire home/apt,129,4,17,1,6.726414298788482
Manhattan,East Village,40.73041,-73.9896,Entire home/apt,159,4,45,1,2.0313693196245475
Queens,Fresh Meadows,40.75037,-73.79154,Private room,125,7,0,1,16.366836454985386
Manhattan,West Village,40.73022,-74.00421,Entire home/apt,249,3,44,1,2.561478896990256
Brooklyn,Bedford-Stuyvesant,40.68388,-73.94427,Entire home/apt,151,5,52,5,7.984570479474497
Brooklyn,Bedford-Stuyvesant,40.69334,-73.94608,Private room,79,4,70,1,6.977904478796644
Brooklyn,Crown Heights,40.66919,-73.95079,Entire home/apt,125,3,10,1,9.294425997631613
Manhattan,Harlem,40.81792,-73.94236,Entire home/apt,135,5,76,1,8.553576637415835
Manhattan,Lower East Side,40.72274,-73.99169,Entire home/apt,151,2,5,2,2.902770503248629
Manhattan,Tribeca,40.72113,-74.00478,Entire home/apt,600,3,73,1,3.4402577209532503
Brooklyn,Bedford-Stuyvesant,40.68476,-73.92975,Entire home/apt,59,1,142,1,8.508866101497606
Manhattan,Lower East Side,40.72007,-73.99078,Entire home/apt,273,4,85,1,3.1843004329199607
Manhattan,Harlem,40.82435,-73.94507,Private room,70,2,28,2,9.11808412959181
Manhattan,Harlem,40.82447,-73.95076,Private room,95,1,2,1,8.962077985002086
Brooklyn,Bedford-Stuyvesant,40.68837,-73.9256,Entire home/apt,399,3,49,4,8.38387657668392
Manhattan,West Village,40.73622,-74.00147,Shared room,110,1,47,1,1.9055139970220227
Manhattan,Hell's Kitchen,40.76878,-73.98719,Private room,110,1,0,1,2.2720020454676697
Brooklyn,Prospect-Lefferts Gardens,40.65732,-73.95991,Private room,85,2,67,3,10.368569715863098
Manhattan,Lower East Side,40.71867,-73.98612,Entire home/apt,150,2,121,1,3.310335839023096
Manhattan,Kips Bay,40.73788,-73.98048,Entire home/apt,170,1,9,1,1.2487416129699798
Manhattan,Lower East Side,40.72165,-73.98759,Entire home/apt,125,5,12,1,2.9830396594271664
Manhattan,East Village,40.72673,-73.98004,Private room,130,1,191,1,2.458013786727907
Brooklyn,Williamsburg,40.71466,-73.96429,Entire home/apt,500,1,138,1,4.164443769381655
Manhattan,Harlem,40.82193,-73.94499,Private room,95,3,160,2,8.871516080249561
Brooklyn,Crown Heights,40.67893,-73.96262,Entire home/apt,150,4,9,2,7.973184958714007
Queens,Forest Hills,40.73334,-73.85433,Entire home/apt,150,1,0,1,11.197958544129623
Brooklyn,Bedford-Stuyvesant,40.68643,-73.92208,Private room,56,2,180,1,8.73603797627186
Brooklyn,Greenpoint,40.72472,-73.94135,Private room,60,1,1,1,4.569814847193442
Brooklyn,East Flatbush,40.66123,-73.93428,Entire home/apt,85,3,37,1,10.626682170596002
Manhattan,Lower East Side,40.71306,-73.98856,Private room,80,5,3,1,3.9424409077150235
Manhattan,West Village,40.73326,-74.00604,Private room,100,3,16,1,2.411179114606812
Brooklyn,Bushwick,40.70228,-73.92824,Private room,54,3,2,2,7.055530507527407
Brooklyn,Bedford-Stuyvesant,40.68537,-73.95693,Entire home/apt,113,4,38,1,7.422199052033587
Brooklyn,Williamsburg,40.71474,-73.95662,Entire home/apt,200,2,175,1,4.474436618799739
Manhattan,Harlem,40.81813,-73.9398,Private room,75,5,5,1,8.66864633990601
Manhattan,Harlem,40.8214,-73.95675,Shared room,200,1,31,1,8.481648001348086
Brooklyn,South Slope,40.66308,-73.98309,Entire home/apt,110,30,4,1,9.500529875894477
Brooklyn,Clinton Hill,40.68761,-73.96096,Entire home/apt,500,3,19,4,7.079708005346452
Manhattan,Midtown,40.75503,-73.96711,Entire home/apt,180,1,0,1,1.724960502406688
Brooklyn,Williamsburg,40.71707,-73.94708,Entire home/apt,200,1,14,1,4.767155803344976
Manhattan,Upper East Side,40.76189,-73.96298,Private room,69,60,9,2,2.4273448356160277
Manhattan,West Village,40.73496,-74.00005,Entire home/apt,200,5,64,1,1.9300192184232767
Brooklyn,Prospect-Lefferts Gardens,40.65586,-73.95972,Entire home/apt,140,5,7,3,10.530873464013673
Brooklyn,Crown Heights,40.66518,-73.95109,Private room,45,4,37,4,9.71135621170273
Brooklyn,Sunset Park,40.64993,-74.00191,Private room,35,7,0,1,11.04804703156304
Brooklyn,Greenpoint,40.7322,-73.95882,Private room,80,3,0,1,2.890767102446211
Brooklyn,South Slope,40.66252,-73.98433,Entire home/apt,150,2,0,1,9.561104959306316
Manhattan,Washington Heights,40.83365,-73.94059,Entire home/apt,70,180,7,19,10.219367439532322
Manhattan,Hell's Kitchen,40.76553,-73.9953,Private room,200,2,62,1,2.074269759420819
Manhattan,Midtown,40.76524,-73.98018,Entire home/apt,308,2,9,1,1.92895137825797
Manhattan,Nolita,40.71987,-73.9947,Entire home/apt,270,5,8,1,3.2678560161672516
Brooklyn,Clinton Hill,40.68695,-73.9631,Entire home/apt,150,3,0,1,7.099574417179604
Manhattan,East Village,40.72832,-73.9852,Entire home/apt,365,2,62,1,2.236094297034578
Brooklyn,Clinton Hill,40.6818,-73.96238,Private room,99,1,83,1,7.668829308643978
Manhattan,Lower East Side,40.7211,-73.98397,Entire home/apt,175,7,9,1,3.0426620198876377
Manhattan,Gramercy,40.73711,-73.98985,Entire home/apt,220,4,60,1,1.3074094800748144
Manhattan,Washington Heights,40.8362,-73.94033,Private room,80,1,3,2,10.491396170993346
Brooklyn,Park Slope,40.66617,-73.97593,Entire home/apt,230,2,7,1,9.190505718016412
Manhattan,Harlem,40.81464,-73.95351,Private room,60,30,2,1,7.853603675685556
Manhattan,Greenwich Village,40.72802,-73.99644,Private room,120,14,1,1,2.4464392067198917
Brooklyn,Prospect-Lefferts Gardens,40.65698,-73.95761,Private room,45,14,8,4,10.447752327910315
Manhattan,East Harlem,40.79805,-73.94533,Entire home/apt,100,4,50,1,6.485803919528872
Manhattan,Harlem,40.80612,-73.95678,Entire home/apt,138,4,0,1,6.868670299210046
Brooklyn,Sunset Park,40.66273,-73.99111,Entire home/apt,100,4,25,1,9.548445787794352
Manhattan,Chelsea,40.74767,-73.99393,Entire home/apt,230,1,29,1,0.7070823908779624
Manhattan,Harlem,40.80411,-73.95624,Entire home/apt,225,1,5,1,6.676611900051197
Brooklyn,Bedford-Stuyvesant,40.68652,-73.95031,Entire home/apt,120,2,60,1,7.504868392248079
Brooklyn,Crown Heights,40.67089,-73.93323,Private room,99,2,8,3,9.694592193278774
Manhattan,Washington Heights,40.85153,-73.93815,Entire home/apt,150,3,0,1,12.15601667615535
Brooklyn,Bushwick,40.68258,-73.90472,Entire home/apt,122,1,157,1,10.013145797037259
Brooklyn,Bushwick,40.70204,-73.92109,Entire home/apt,150,1,2,1,7.5004834927238315
Manhattan,Lower East Side,40.72158,-73.98998,Entire home/apt,150,3,18,1,3.0088625998842495
Brooklyn,Windsor Terrace,40.65015,-73.97945,Private room,38,30,77,11,10.949810507228786
Manhattan,West Village,40.73002,-74.00653,Entire home/apt,200,7,16,1,2.7026514151351333
Brooklyn,Prospect-Lefferts Gardens,40.65598,-73.95512,Private room,50,1,12,1,10.60522148415604
Manhattan,Harlem,40.82071,-73.93813,Private room,45,6,13,8,8.988444321463765
Brooklyn,Williamsburg,40.71659,-73.9458,Private room,90,30,1,1,4.880041382331748
Queens,Astoria,40.76972,-73.9206,Private room,85,2,2,1,5.972392578208772
Manhattan,East Village,40.7296,-73.99054,Private room,85,1,0,1,2.134383126346524
Queens,St. Albans,40.69283,-73.75828,Entire home/apt,108,2,81,1,20.15161246885945
Brooklyn,Prospect Heights,40.6751,-73.96558,Entire home/apt,129,3,15,1,8.333180863423685
Brooklyn,Fort Greene,40.68744,-73.9747,Entire home/apt,275,2,180,2,6.848528857122358
Manhattan,Midtown,40.74596,-73.98411,Entire home/apt,148,30,9,9,0.2998746654302433
Manhattan,Gramercy,40.73389,-73.98724,Entire home/apt,250,31,0,1,1.621697001889583
Manhattan,East Village,40.72974,-73.98372,Entire home/apt,160,2,5,1,2.0838210305604123
Brooklyn,Crown Heights,40.66529,-73.9557,Entire home/apt,130,5,150,2,9.590057289682571
Brooklyn,Park Slope,40.66884,-73.97575,Private room,180,3,192,1,8.895907539671622
Manhattan,Washington Heights,40.84943,-73.93146,Private room,50,1,14,1,12.136027859954439
Manhattan,Washington Heights,40.83473,-73.93982,Private room,145,6,61,1,10.355089218808493
Manhattan,Chinatown,40.71445,-73.99287,Private room,94,7,17,1,3.8292046852147217
Manhattan,Upper East Side,40.77487,-73.949,Entire home/apt,180,2,24,1,4.266467670050634
Manhattan,Nolita,40.72061,-73.99472,Private room,80,6,3,1,3.1882492652212107
Brooklyn,Bedford-Stuyvesant,40.68274,-73.91856,Entire home/apt,97,3,15,1,9.242727123254218
Brooklyn,Bedford-Stuyvesant,40.69576,-73.94082,Entire home/apt,90,2,51,1,6.972586097027364
Brooklyn,Brownsville,40.66748,-73.92554,Entire home/apt,70,2,56,1,10.336225026677814
Queens,Astoria,40.75997,-73.90926,Entire home/apt,120,3,29,1,6.5649598620610865
Manhattan,Kips Bay,40.74173,-73.97906,Entire home/apt,120,3,116,1,0.9255021819609849
Manhattan,Financial District,40.7055,-74.00866,Entire home/apt,165,1,0,1,5.157007270944538
Manhattan,Washington Heights,40.84464,-73.9355,Private room,59,9,26,3,11.51457756344674
Brooklyn,Flatbush,40.64802,-73.97095,Private room,91,3,33,1,11.242809419715899
Queens,Bay Terrace,40.77995,-73.78506,Entire home/apt,184,3,146,1,17.268855954451276
Brooklyn,Bedford-Stuyvesant,40.692,-73.93852,Private room,45,1,13,1,7.42984327470568
Manhattan,Gramercy,40.73755,-73.98595,Private room,150,4,147,1,1.2087370993069855
Manhattan,Harlem,40.80465,-73.95365,Entire home/apt,139,3,24,1,6.815763060205093
Manhattan,Harlem,40.82544,-73.9402,Private room,65,7,45,1,9.390334012031392
Manhattan,East Village,40.72966,-73.98515,Private room,65,2,13,2,2.0870205023596613
Brooklyn,Prospect Heights,40.67426,-73.96586,Private room,150,2,13,1,8.420062979634363
Queens,Astoria,40.7638,-73.91622,Entire home/apt,115,2,5,1,6.09625485178935
Manhattan,Financial District,40.70883,-74.01266,Entire home/apt,299,7,6,1,4.961613752431384
Brooklyn,Flatbush,40.63981,-73.95712,Entire home/apt,80,2,103,1,12.325212789753857
Brooklyn,Carroll Gardens,40.68184,-73.99308,Private room,80,21,88,1,7.43667104689563
Brooklyn,Clinton Hill,40.69741,-73.96942,Entire home/apt,100,1,0,1,5.838496684070704
Manhattan,Chelsea,40.74016,-74.00049,Private room,135,1,14,1,1.5553193655416748
Brooklyn,Prospect-Lefferts Gardens,40.65554,-73.96046,Private room,80,2,122,1,10.552991102931697
Brooklyn,Flatbush,40.63631,-73.95313,Private room,69,1,4,1,12.775568095285838
Manhattan,East Harlem,40.7946,-73.94105,Private room,75,30,2,8,6.367825174906961
Brooklyn,Park Slope,40.66981,-73.98462,Entire home/apt,94,10,26,1,8.749393159097838
Brooklyn,South Slope,40.66748,-73.98971,Entire home/apt,192,4,6,1,9.01503710155333
Manhattan,East Harlem,40.79319,-73.94209,Private room,50,21,3,8,6.18942579516628
Manhattan,East Harlem,40.7942,-73.94136,Private room,58,21,2,8,6.316462665169025
Queens,Long Island City,40.76481,-73.93163,Entire home/apt,120,6,25,4,4.903700473223512
Brooklyn,Williamsburg,40.71286,-73.96244,Private room,69,2,11,2,4.412894558193254
Queens,Jackson Heights,40.75193,-73.89085,Private room,50,4,2,1,8.000028585610039
Manhattan,Harlem,40.82279,-73.94947,Entire home/apt,125,3,8,1,8.822553792730854
Brooklyn,Bushwick,40.69217,-73.90768,Private room,50,30,14,6,9.077750267514396
Brooklyn,Sunset Park,40.64894,-74.00621,Private room,85,3,47,1,11.207954701493412
Queens,Ridgewood,40.70554,-73.90729,Private room,59,1,173,3,8.149359761013429
Manhattan,Upper East Side,40.77274,-73.95732,Entire home/apt,130,30,3,29,3.6089381465027564
Manhattan,Lower East Side,40.71749,-73.99016,Entire home/apt,104,30,11,8,3.4628126644943023
Queens,Sunnyside,40.74365,-73.91632,Entire home/apt,95,30,8,3,5.866816615376139
Manhattan,Hell's Kitchen,40.76385,-73.9905,Entire home/apt,199,5,40,8,1.7681731881161171
